,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales,k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales,k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales,k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales
0,3.618676533170772,4.12367123662597,2.4030076890816456,1.7670189223616486,-0.4302056549745714,-1.5288179436426803,4.516187370393332,5.589198260822652,8.99069273503132,-1.5288179436426803,-0.8356707630827351,3.2752031010905758,7.071980831628354,11.479865966938002,6.4089138316174274,3.589175868774074,-1.5288179436426803,3.4616146431360555,3.307463963308797,1.46691432991131,-1.5288179436426803,-0.8356707630827351,-0.4302056549745714,-0.8356707630827351,4.703630072907842,1.17923225745953,-1.5288179436426803,-1.5288179436426803,5.32130822250282,-1.5288179436426803,2.9485188708355263,-0.8356707630827351,-1.5288179436426803,-1.5288179436426803,0.7737671493513645,-1.5288179436426803,-1.5288179436426803,5.022262391400724
1,3.751725710475709,4.460539007780054,2.6478363647067558,2.2659017540087856,0.1141395507493232,-1.495298361684778,4.921433920827549,6.053257617485095,8.746980165691522,-0.8021511811248327,-1.495298361684778,3.2582918294215872,7.138966501317298,11.45054976963125,6.806967433188591,2.8614104650048144,-1.495298361684778,2.7093942577061885,3.0479964205852266,1.800538504319551,-1.495298361684778,-1.495298361684778,-0.3966860730166672,-0.8021511811248327,3.395050766536976,1.5492240760386462,-1.495298361684778,-1.495298361684778,6.591111913639006,-1.495298361684778,2.0012091997817034,-1.495298361684778,-1.495298361684778,-1.495298361684778,-0.1090040005648873,-1.495298361684778,-1.495298361684778,4.657434333019327
2,3.8773750945527983,4.767321851087352,3.1941782448460216,2.2679371821186987,0.3708171972328173,-1.4209422719952371,5.234498078372409,5.786176584212518,8.465093886927134,-1.4209422719952371,-1.4209422719952371,2.29262979470907,7.040103758797998,11.702776186871356,6.611093042403587,2.4502587389126536,-1.4209422719952371,2.768712470031188,2.586390913237233,0.8816428209988079,-1.4209422719952371,-1.4209422719952371,-0.7277950914352935,-1.4209422719952371,2.6565951719104817,2.3632473619230225,-0.7277950914352935,-1.4209422719952371,2.973506882677201,-0.7277950914352935,1.412271072060978,-0.7277950914352935,-1.4209422719952371,-1.4209422719952371,0.5249678770600745,-1.4209422719952371,-1.4209422719952371,5.396888299458912
3,3.269352155949232,4.062344671478892,1.9222785079826217,1.3722321710633505,-1.33581803003886,-1.33581803003886,5.195059597687025,5.948316776156345,8.623056924576826,-1.33581803003886,-1.33581803003886,2.353061424075076,6.842540135566976,11.57488807544419,6.420805304499998,2.0314777999476146,-1.33581803003886,3.476366325333558,3.046208604635021,1.4973953140173553,-1.33581803003886,-1.33581803003886,-0.6426708494789146,-1.33581803003886,3.5694567483995687,2.065379351623296,-1.33581803003886,-1.33581803003886,4.804066522187395,-1.33581803003886,-1.33581803003886,-0.6426708494789146,-1.33581803003886,-1.33581803003886,0.0504763310810307,-1.33581803003886,-1.33581803003886,5.309272939466784
4,3.487491561562779,4.418171030889034,1.555970149959565,1.6512803297638907,0.5061480254608881,-1.4397621235944251,5.537519218036322,5.750160047151383,8.741091978865953,-1.4397621235944251,-1.4397621235944251,2.7191209597652453,7.428791916936775,11.717074175555949,6.3902659589394135,2.143756814861684,-1.4397621235944251,3.487491561562779,3.34772961918762,1.504676855572015,-1.4397621235944251,-1.4397621235944251,-0.0534677624745345,-0.74661494303448,3.9401352299460335,2.2979074946889426,-1.4397621235944251,-1.4397621235944251,4.734023980307511,-1.4397621235944251,0.7574624537417929,-1.4397621235944251,-1.4397621235944251,-1.4397621235944251,0.6396794180854108,-1.4397621235944251,-1.4397621235944251,5.241092555195789
5,3.79664916872924,3.4475981499011663,2.3168287495985247,1.4295255545976229,-0.0055589706917,-1.6149968831257997,5.220187703021501,5.83100461519832,9.067976083783195,-0.9218497025658544,-1.6149968831257997,2.767029751548081,6.322020606389653,11.143261156063518,6.11473844825925,4.016214898695565,-1.6149968831257997,2.543886200233871,3.029394016015573,1.7862004985363544,-1.6149968831257997,-1.6149968831257997,-0.9218497025658544,-0.9218497025658544,4.753190303224692,1.5630569472221456,1.6038789417423995,-0.9218497025658544,6.546092629719997,-1.6149968831257997,2.6616692358902547,-0.2287025220059106,-1.6149968831257997,-1.6149968831257997,0.3309132659295137,-1.6149968831257997,-1.6149968831257997,6.718513825857141
6,3.4223546278202885,3.0243244981996416,1.9902507306691035,1.0894641853309128,1.1635721574846354,-0.7823379915706781,5.105153965154326,5.899770605879131,8.269065263844286,-1.4754851721306237,-1.4754851721306237,2.2621844461527445,5.943895410788069,11.385495259155824,6.262567125558693,2.549866518604526,-1.4754851721306237,2.2621844461527445,2.050875352485539,1.1635721574846354,-1.4754851721306237,-1.4754851721306237,-1.4754851721306237,-1.4754851721306237,4.9686460845698175,1.958502032354524,1.569037265592799,-1.4754851721306237,5.40900147991216,-1.4754851721306237,1.8203516938737057,-0.3768728834625143,-1.4754851721306237,-1.4754851721306237,0.316274297097431,-0.7823379915706781,-1.4754851721306237,5.797607423868899
7,3.5551503199666694,3.095617990588229,1.3644831431766082,2.1948314452500384,-0.7755830203196616,-1.468730200879607,5.225831857641488,6.135167767642273,8.288806296172217,-1.468730200879607,-1.468730200879607,3.593864832147359,7.063942561385017,11.546132594780358,6.091870961888949,2.0277773605868727,-1.468730200879607,3.4657437322510845,2.5386029843528632,1.750145623988594,-1.468730200879607,-1.468730200879607,-0.7755830203196616,-1.468730200879607,4.280662785028646,1.7893663371418749,0.4771799481757064,-1.468730200879607,5.324735931700402,-1.468730200879607,0.3230292683484475,-0.3701179122114979,-1.468730200879607,-0.7755830203196616,0.6107113408002292,-1.468730200879607,-1.468730200879607,5.985410877267071
8,3.5951728760240487,3.458761020534171,1.1561759275401258,2.1747455085346985,-0.3101611412533014,-1.4087734299214103,5.132256569268493,5.954506157041627,8.157981852187644,-1.4087734299214103,-1.4087734299214103,3.1659375485819723,6.930010541520788,11.370079399959854,5.957039407288061,2.0877341315450693,-1.4087734299214103,3.045573866332097,1.8101023949467905,1.1561759275401258,-1.4087734299214103,-1.4087734299214103,0.2006644825126891,-1.4087734299214103,3.961864598206252,1.5356655492450295,0.382986039306644,-1.4087734299214103,5.311446725213884,-1.4087734299214103,0.382986039306644,-1.4087734299214103,-1.4087734299214103,-1.4087734299214103,0.382986039306644,-1.4087734299214103,-1.4087734299214103,5.970858722688142
9,4.002642525707161,3.253925493992405,2.6943097060569823,2.643016411669432,-0.0782790161827993,-1.687716928616899,4.759588933924314,6.055552772212105,9.921708916678838,-0.9945697480569536,-1.687716928616899,2.789619885861308,6.987675877472883,11.340650005653064,6.045090601805122,4.364372240307518,-1.687716928616899,3.3229183654793566,2.907402921517692,1.713480453045257,-1.687716928616899,-1.687716928616899,-0.9945697480569536,-1.687716928616899,5.225025891876277,1.8087906328495809,1.4477772873122507,-0.9945697480569536,5.771045763764061,-1.687716928616899,2.263526789964528,-0.5891046399487898,-1.687716928616899,-1.687716928616899,0.5095076487193211,-1.687716928616899,-1.687716928616899,7.895220947841832
