,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales,k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales,k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales,k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales
0,3.288167045125687,7.637359608210005,-0.340608484918544,1.1257285838748832,-0.340608484918544,-1.4392207735866531,7.166349528446997,5.822004318385267,7.943222454989153,-1.4392207735866531,-1.4392207735866531,2.2243408725429923,5.693276778073391,11.09805668860566,6.286550668001298,3.5977318288269755,0.1702171388474465,8.188710886295535,1.779655051281548,1.4511509843095105,-1.4392207735866531,-0.7460735930267077,4.485035023827878,-1.4392207735866531,4.939205410064933,-0.0529264124667623,-0.7460735930267077,-1.4392207735866531,3.015126522666854,-1.4392207735866531,0.8633643194073919,-0.340608484918544,-0.7460735930267077,-1.4392207735866531,0.1702171388474465,3.125127417881183,-1.4392207735866531,5.956500835015391
1,3.5563677616716127,8.141408123983485,0.0010197001821996,1.0126206118606795,0.694166880742145,-1.3852746609376911,7.603296215277426,6.609020325478287,8.143592166785254,-1.3852746609376911,-1.3852746609376911,2.5267483444904557,5.777897729908951,11.754366590626764,6.677473240148664,3.796508889354394,1.0996319888503088,7.750126624373998,0.917310432056354,1.705767792420625,-1.3852746609376911,-0.6921274803777457,0.694166880742145,-1.3852746609376911,2.6037093856265834,0.0010197001821996,-1.3852746609376911,-1.3852746609376911,3.1580201213323136,-1.3852746609376911,1.1796746965238452,0.0010197001821996,-1.3852746609376911,-1.3852746609376911,-0.286662372269582,0.5606354881176223,-0.6921274803777457,3.961832869779778
2,3.995778478267722,8.070123146031333,-0.0024222234014761,1.096190065266633,-0.2901042958532578,-1.388716584521367,7.265277648387015,6.40239292608866,7.582985815181957,-1.388716584521367,-1.388716584521367,2.2748450616082785,6.4122654867363735,11.618139415950017,6.296067359001417,3.6351639363249095,0.8085079928148513,8.219997141749223,4.066604530836334,1.1762327729401694,-1.388716584521367,-0.6955694039614215,1.096190065266633,-1.388716584521367,3.7050336162853945,0.4030428847066876,-1.388716584521367,-1.388716584521367,1.5557223946450731,-1.388716584521367,0.8085079928148513,-0.0024222234014761,-1.388716584521367,-1.388716584521367,-0.2901042958532578,1.0091786882770035,-0.2901042958532578,2.8597786575279915
3,3.451304242637816,7.855747234392589,0.4723790874002063,2.059344143982248,0.2210646591192997,-0.1154075775019141,7.056556417746362,6.318175395362268,9.34171474435388,-1.7248454899360135,-0.1154075775019141,2.3860283742372985,6.2738258710797625,11.479127367113383,6.504398926799898,3.909944113233237,0.0669139792920407,8.377328973480333,4.027727148889619,1.1655262679601517,-1.7248454899360135,-1.7248454899360135,5.055076417536238,-0.1154075775019141,4.577773485808891,-0.3385511288161229,-1.0316983093760683,0.2210646591192997,2.402288895109077,-1.0316983093760683,1.1655262679601517,-1.0316983093760683,1.2708867836179767,-1.7248454899360135,0.0669139792920407,2.909883498293622,-1.0316983093760683,3.5634215407585224
4,3.8335069214447737,7.491818261316229,0.2639742249634036,0.6694393330715673,0.2639742249634036,-1.1223201361564872,6.644520400929026,6.278300441214648,6.847729168819648,-1.1223201361564872,-1.1223201361564872,2.404040388459673,6.212661742715327,11.294981361726409,5.705309098346365,2.82892358242494,-0.023707847488378,7.209747571133061,0.4871177762776124,1.585730064945723,-1.1223201361564872,-1.1223201361564872,0.4871177762776124,-1.1223201361564872,2.3741874253099926,0.2639742249634036,-1.1223201361564872,-1.1223201361564872,0.8235900128988263,-1.1223201361564872,0.4871177762776124,-0.4291729555965418,-1.1223201361564872,-1.1223201361564872,-0.4291729555965418,-0.4291729555965418,-1.1223201361564872,2.54124150997316
5,3.994620634972656,7.980573025180178,0.8543071326075573,1.0549778280697095,1.0549778280697095,-1.342917444728661,7.115586750338896,6.736080813956493,7.826392577689529,-1.342917444728661,-1.342917444728661,2.370654621975646,6.491474858181775,11.63864475047782,6.211417378997086,3.7750763676880936,0.2665204677054387,8.115610249001163,1.7925767712004887,1.5474543131675027,-1.342917444728661,-1.342917444728661,0.7365240969511735,-0.6497702641687155,3.5549223552222493,-0.6497702641687155,-1.342917444728661,-1.342917444728661,4.229236587449103,-1.342917444728661,0.959667648265384,-0.2443051560605518,-0.6497702641687155,-1.342917444728661,-0.2443051560605518,0.4488420244993936,-1.342917444728661,2.240601493727448
6,3.603139617254664,7.886012488113191,0.4181653440621442,1.1113125246220896,-0.6804469446059649,-1.3735941251659105,7.00663321117717,6.5723154734472224,8.332417622804586,-1.3735941251659105,-1.3735941251659105,2.4976068857419804,6.341975409354298,11.574313478899972,6.688838666417285,4.024568576351843,0.8236304521703097,8.263255041846786,2.0921417776338167,1.0243011476324604,-1.3735941251659105,-0.2749818364978011,1.7619000907632394,-1.3735941251659105,3.446687440439126,0.2358437872681893,-1.3735941251659105,-1.3735941251659105,4.555995018223984,-1.3735941251659105,0.5723160238894032,-0.6804469446059649,-1.3735941251659105,-1.3735941251659105,-1.3735941251659105,1.1113125246220896,-0.2749818364978011,3.057222673677403
7,3.173932653246702,7.700435996219445,0.4439035454257158,-0.6547087432423933,-0.6547087432423933,-1.3478559238023389,7.145863911428257,6.302312777042662,7.591200521531699,-1.3478559238023389,-1.3478559238023389,1.787638292126811,5.721167502775921,11.722578167540918,6.02551838610771,3.77610805560092,0.2615819886317627,8.841036109441513,1.2170934336591976,1.696666513921084,-1.3478559238023389,-0.6547087432423933,4.670737290693896,-1.3478559238023389,4.466274608022728,-0.6547087432423933,-1.3478559238023389,-1.3478559238023389,2.36571614290197,-0.6547087432423933,0.5980542252529748,0.0384384373175521,-1.3478559238023389,-1.3478559238023389,-0.2492436351342295,2.8417988182240865,-0.6547087432423933,2.7125870867440813
8,3.622603570897315,7.946584554966154,0.5391657169242183,0.5391657169242183,0.1337006088160528,-1.252593752303838,6.803833015219146,6.445435417968968,6.997504000269007,-1.252593752303838,-1.252593752303838,2.410967893825809,6.325040080298891,11.65805056505561,6.385122680360961,3.4387541299253077,0.1337006088160528,7.440232007755558,0.3568441601302634,1.838448701054478,-1.252593752303838,-0.5594465717438926,0.3568441601302634,-1.252593752303838,3.2133143663507457,0.1337006088160528,-1.252593752303838,-1.252593752303838,1.691845226862604,-1.252593752303838,0.944630825032382,-1.252593752303838,-1.252593752303838,-1.252593752303838,0.6933163967514755,1.7919286854195864,-1.252593752303838,3.9178902427343134
9,3.134741088299661,8.395158217796585,1.5905436977339615,0.032399079687412,0.8433292959037413,-1.3538952814324787,7.00124945802936,5.488788000805944,9.42458172695385,-1.3538952814324787,-1.3538952814324787,1.536476476463687,5.418040274407124,11.52535395325628,5.858399187067863,3.919104277131268,0.032399079687412,8.270473429312357,3.4082786533652776,1.536476476463687,-1.3538952814324787,-1.3538952814324787,2.88021122316478,-1.3538952814324787,4.852680645292449,0.2555426310016226,-1.3538952814324787,-1.3538952814324787,4.716842446570012,-1.3538952814324787,0.4378641877955758,0.032399079687412,-1.3538952814324787,-1.3538952814324787,-0.6607481008725333,-0.6607481008725333,-0.6607481008725333,1.9783092287427253
10,4.076590855597818,9.04969733780166,0.5700329582778352,1.0808585820438277,0.387711401483882,-1.2217265109502191,7.586792107832598,6.521543189878785,6.616222405075065,-1.2217265109502191,-1.2217265109502191,2.1455693190362557,6.375669809262575,11.487923553459929,5.65762929351022,4.437755704809402,1.343222846511317,8.739794072836519,1.8227959267732032,1.8227959267732032,-1.2217265109502191,-1.2217265109502191,0.9754980663860008,-1.2217265109502191,3.6982544148779057,-1.2217265109502191,-1.2217265109502191,-1.2217265109502191,4.009382105904368,-1.2217265109502191,0.7241836381050941,-1.2217265109502191,-1.2217265109502191,-1.2217265109502191,-1.2217265109502191,-1.2217265109502191,-0.5285793303902739,-0.1231142222821102
